date,BTCUSDT,ETHUSDT,BNBUSDT,SOLUSDT,NEARUSDT,AVAXUSDT,OPUSDT,FETUSDT,LINKUSDT,AAVEUSDT,XRPUSDT,DOGEUSDT
2023-02-05 20:00:00,22932.23,1629.19,328.0687,23.4943,2.387,20.09,2.938,0.4506,6.99,85.58,,0.092193
2023-02-06 00:00:00,22892.6,1626.7,325.3455,23.424,2.381,20.03,2.883,0.4282,6.95,85.94,,0.0915019
2023-02-06 04:00:00,22873.83,1624.97,325.445,23.2665,2.381,19.94,2.832,0.4322,6.99,85.58,,0.0917928
2023-02-06 12:00:00,23039.0,1648.58,329.0515,23.4791,2.388,20.29,2.981,0.4379,7.03,87.42,,0.0922879
2023-02-06 16:00:00,23031.85,1648.72,328.3617,23.304,2.38,20.33,2.957,0.4487,7.0,86.38,,0.0920877
2023-02-06 20:00:00,22760.79,1614.13,324.1973,22.6741,2.283,19.55,2.917,0.432,6.84,84.4,,0.089572
2023-02-07 00:00:00,22873.75,1633.19,326.5139,23.0859,2.33,19.97,3.007,0.4954,6.92,86.3,,0.0908315
2023-02-07 04:00:00,22912.22,1632.27,328.8248,23.2137,2.326,19.97,2.974,0.5715,6.95,87.14,,0.0908073
2023-02-07 08:00:00,22977.01,1640.84,330.1728,23.3385,2.365,20.15,3.012,0.5525,7.05,87.09,,0.0913525
2023-02-07 12:00:00,22901.45,1630.77,327.4748,23.016,2.333,20.0,2.953,0.5395,6.96,86.14,,0.0905248
2023-02-07 16:00:00,23088.64,1656.44,330.3819,23.2229,2.371,20.22,2.972,0.5442,7.08,86.4,,0.091405
2023-02-07 20:00:00,23246.32,1670.7,333.2978,23.8263,2.489,20.84,3.024,0.542,7.2,89.07,,0.0924922
2023-02-08 00:00:00,23254.32,1680.73,331.8672,23.8923,2.477,20.79,3.085,0.5889,7.21,88.71,,0.0925831
2023-02-08 04:00:00,23236.11,1677.23,331.1914,23.7822,2.584,20.63,3.005,0.5355,7.23,89.42,,0.0920893
2023-02-08 08:00:00,23161.03,1674.05,331.714,23.7348,2.671,20.62,3.002,0.5081,7.23,89.28,,0.0921165
2023-02-08 12:00:00,22870.46,1653.02,327.2728,23.2814,2.665,20.09,2.847,0.4892,7.09,86.76,,0.090168
2023-02-08 16:00:00,22875.8,1647.67,326.3885,23.0255,2.685,19.91,2.72,0.4766,7.07,86.11,,0.0894102
2023-02-08 20:00:00,22958.53,1650.67,328.4294,23.1581,2.643,20.08,2.762,0.4771,7.14,87.09,,0.0900976
2023-02-09 00:00:00,22522.87,1619.12,319.5425,22.3458,2.468,19.28,2.597,0.4455,6.93,82.36,,0.0865806
2023-02-09 04:00:00,22678.17,1630.31,322.2621,22.7814,2.528,19.67,2.667,0.468,7.43,82.8,,0.0878258
2023-02-09 08:00:00,22692.5,1632.9,321.0132,22.7977,2.53,19.7,2.681,0.4582,7.56,83.09,,0.0881276
2023-02-09 12:00:00,22614.36,1632.24,318.7723,22.6735,2.517,19.58,2.623,0.4262,7.61,85.58,,0.0878218
2023-02-09 16:00:00,22034.85,1579.53,311.1778,21.7949,2.366,18.57,2.41,0.4274,7.32,81.2,,0.0834304
2023-02-09 20:00:00,21798.17,1545.61,305.6235,20.4488,2.258,17.88,2.418,0.3885,6.97,78.08,,0.081443
2023-02-10 00:00:00,21826.96,1543.0,306.5443,20.7782,2.265,17.8,2.405,0.3959,6.99,77.86,,0.0817972
2023-02-10 04:00:00,21908.93,1551.96,307.2259,21.0971,2.268,18.17,2.449,0.4345,6.97,79.79,,0.0823087
2023-02-10 08:00:00,21732.88,1536.89,306.4275,20.6665,2.242,17.9,2.312,0.4059,6.94,77.86,,0.0815998
2023-02-10 12:00:00,21652.49,1522.64,305.3084,20.7315,2.239,17.88,2.37,0.4243,6.85,78.21,,0.0815545
2023-02-10 16:00:00,21772.86,1534.34,308.5932,20.9029,2.265,18.13,2.424,0.4298,6.99,79.77,,0.082776
2023-02-10 20:00:00,21631.55,1513.09,305.9082,20.1184,2.255,17.81,2.413,0.4222,6.91,78.63,,0.0808843
2023-02-11 00:00:00,21681.19,1520.58,308.1034,20.3727,2.237,17.87,2.412,0.409,6.9,78.33,,0.0820308
2023-02-11 04:00:00,21698.91,1521.34,308.0645,20.3485,2.236,17.83,2.372,0.4091,6.91,78.01,,0.0817211
2023-02-11 08:00:00,21697.92,1519.89,308.3934,20.2958,2.237,17.78,2.383,0.4115,6.9,78.44,,0.0813894
2023-02-11 12:00:00,21735.8,1522.71,308.7272,20.4561,2.26,17.94,2.467,0.424,6.96,79.0,,0.0819251
2023-02-11 16:00:00,21663.94,1518.31,308.2714,20.3545,2.238,17.83,2.431,0.4108,6.89,77.95,,0.0817688
2023-02-11 20:00:00,21863.65,1538.63,310.5014,20.8174,2.288,18.04,2.494,0.4161,7.03,79.25,,0.0823271
2023-02-12 00:00:00,21781.13,1531.21,307.8394,20.689,2.266,17.89,2.467,0.4177,6.94,79.01,,0.0819851
2023-02-12 04:00:00,21797.47,1531.33,307.0342,20.8542,2.277,17.95,2.49,0.4086,6.96,79.19,,0.0818075
2023-02-12 08:00:00,21884.46,1533.79,308.6956,21.0733,2.348,18.18,2.521,0.4158,7.0,79.92,,0.0845741
2023-02-12 12:00:00,21941.63,1536.57,312.8332,21.4422,2.366,18.23,2.461,0.4119,6.98,79.99,,0.0840577
2023-02-12 16:00:00,21996.9,1539.19,319.1485,22.05,2.319,18.42,2.471,0.4194,7.01,79.51,,0.084425
2023-02-12 20:00:00,21783.16,1515.08,312.7825,21.5058,2.234,17.78,2.324,0.3981,6.78,77.5,,0.0821409
2023-02-13 00:00:00,21808.99,1516.63,311.8979,20.9082,2.195,17.49,2.27,0.4036,6.72,76.46,,0.0817268
2023-02-13 04:00:00,21869.78,1522.35,307.1209,21.1823,2.228,17.78,2.258,0.4051,6.76,77.14,,0.0839288
2023-02-13 08:00:00,21593.94,1485.65,292.0059,20.408,2.146,17.31,2.154,0.3827,6.56,77.17,,0.0809779
2023-02-13 12:00:00,21565.21,1475.38,286.8004,20.397,2.14,17.28,2.165,0.3808,6.57,81.73,,0.0809989
2023-02-13 16:00:00,21612.26,1490.82,288.6134,20.4233,2.146,17.38,2.14,0.3767,6.57,81.4,,0.0814055
2023-02-13 20:00:00,21774.44,1505.38,294.5176,20.7585,2.193,17.61,2.225,0.3856,6.67,82.3,,0.0819411
2023-02-14 00:00:00,21700.0,1498.45,290.9892,20.7915,2.159,17.41,2.172,0.3799,6.63,80.6,,0.0813048
2023-02-14 04:00:00,21767.9,1505.55,293.4182,21.0496,2.163,17.55,2.196,0.3939,6.66,82.36,,0.0817351
2023-02-14 08:00:00,21806.95,1508.08,292.698,21.3615,2.152,17.66,2.2,0.438,6.63,80.64,,0.0815793
2023-02-14 12:00:00,22044.67,1545.1,297.6182,21.8887,2.2,18.01,2.347,0.4473,6.72,80.78,,0.0828524
2023-02-14 16:00:00,22215.28,1559.72,297.8926,22.0288,2.252,18.08,2.434,0.4545,6.79,83.0,,0.0834055
2023-02-14 20:00:00,22200.34,1555.64,295.8521,21.8579,2.233,18.13,2.424,0.4523,6.81,83.05,,0.0835281
2023-02-15 00:00:00,22095.55,1549.62,297.0367,21.599,2.223,18.02,2.379,0.4447,6.79,83.63,,0.0851409
2023-02-15 04:00:00,22110.64,1547.84,296.9752,21.5091,2.233,17.94,2.389,0.4342,6.8,83.22,,0.0859672
2023-02-15 08:00:00,22442.29,1571.98,300.8796,22.0655,2.31,18.36,2.481,0.4371,6.85,84.09,,0.0864738
2023-02-15 12:00:00,22810.15,1580.21,302.9789,22.4731,2.331,18.54,2.529,0.4469,6.91,83.67,,0.0860079
2023-02-15 16:00:00,23315.34,1628.15,307.2536,22.9577,2.366,19.18,2.695,0.4632,7.06,86.09,,0.0876504
2023-02-15 20:00:00,24329.49,1674.85,317.0758,23.8783,2.515,19.95,2.826,0.4731,7.29,89.59,,0.0891571
2023-02-16 00:00:00,24738.36,1691.38,321.6354,23.8288,2.517,20.05,2.869,0.4744,7.35,89.85,,0.0898831
2023-02-16 04:00:00,24613.77,1681.67,319.2722,23.6827,2.491,19.85,2.812,0.468,7.28,88.23,,0.0888856
2023-02-16 08:00:00,24575.88,1682.63,319.3836,23.5413,2.484,19.67,2.828,0.4584,7.23,88.1,,0.0885942
2023-02-16 12:00:00,25062.14,1724.34,324.1027,23.8644,2.514,20.03,2.964,0.4681,7.4,89.11,,0.0891204
2023-02-16 16:00:00,24875.92,1710.59,319.5041,23.5925,2.495,19.87,2.877,0.4498,7.31,88.66,,0.0890459
2023-02-16 20:00:00,23518.71,1638.61,304.461,22.2926,2.311,18.63,2.616,0.4133,7.02,84.0,,0.0849517
2023-02-17 00:00:00,23836.6,1663.84,309.5547,22.6849,2.376,19.0,2.748,0.4358,7.21,86.22,,0.0862449
2023-02-17 04:00:00,23638.22,1653.34,308.1519,22.5209,2.402,18.96,2.73,0.435,7.22,85.79,,0.0862616
2023-02-17 08:00:00,23790.37,1666.15,309.67,22.5754,2.435,19.14,2.719,0.4319,7.3,84.96,,0.086596
2023-02-17 12:00:00,24135.55,1672.91,310.1775,22.8114,2.438,19.18,2.742,0.4368,7.34,85.58,,0.0870221
2023-02-17 16:00:00,24529.07,1705.96,314.6426,23.4337,2.458,19.5,2.842,0.4367,7.47,87.23,,0.0877539
2023-02-17 20:00:00,24577.41,1693.41,313.2306,23.1768,2.46,19.48,2.793,0.4435,7.66,86.58,,0.087861
2023-02-18 00:00:00,24610.21,1699.93,315.0271,23.359,2.517,19.6,2.811,0.4427,7.63,88.15,,0.0878647
2023-02-18 04:00:00,24517.91,1690.66,316.4734,23.2267,2.508,19.63,2.761,0.4348,7.57,87.75,,0.0875023
2023-02-18 08:00:00,24519.9,1691.25,314.6735,23.0244,2.5,19.53,2.738,0.4332,7.63,87.99,,0.0871308
2023-02-18 12:00:00,24662.68,1695.45,316.5525,23.457,2.657,19.73,2.774,0.4343,8.19,89.84,,0.0878256
2023-02-18 16:00:00,24607.48,1687.45,314.9462,23.4836,2.554,19.47,2.736,0.4337,8.05,89.53,,0.0879529
2023-02-18 20:00:00,24628.46,1691.14,316.5703,23.4486,2.581,19.53,2.782,0.4319,8.0,91.2,,0.0888182
2023-02-19 00:00:00,24680.32,1695.01,315.0151,23.2877,2.566,19.55,2.751,0.4357,8.02,90.43,,0.0886546
2023-02-19 04:00:00,24578.13,1693.03,314.212,23.5039,2.549,19.58,2.735,0.4322,8.1,90.11,,0.0880346
2023-02-19 08:00:00,24668.17,1694.85,315.6134,23.7019,2.623,19.81,2.751,0.4317,8.12,89.71,,0.08869
2023-02-19 12:00:00,24923.09,1711.4,316.9656,25.2541,2.642,20.13,2.791,0.4374,8.14,93.83,,0.0892098
2023-02-19 16:00:00,24515.89,1683.81,313.2459,24.6002,2.562,19.67,2.652,0.4171,7.88,90.49,,0.0867429
2023-02-19 20:00:00,24263.0,1681.18,311.9248,24.8183,2.563,19.84,2.585,0.4147,8.02,90.03,,0.0870675
2023-02-20 00:00:00,24416.13,1684.34,316.3559,26.1591,2.624,19.71,2.621,0.4234,8.01,89.31,,0.087585
2023-02-20 04:00:00,24501.97,1696.65,315.9354,26.4727,2.686,20.59,2.687,0.4243,8.37,90.86,,0.0880303
2023-02-20 08:00:00,24886.39,1713.86,318.5626,26.362,2.718,20.9,2.671,0.4233,8.16,91.67,,0.0885671
2023-02-20 12:00:00,24947.74,1707.59,317.0793,26.4567,2.738,21.12,2.639,0.4173,8.12,91.8,,0.0882987
2023-02-20 16:00:00,24877.54,1710.15,314.3437,26.3785,2.716,20.93,2.607,0.4144,8.02,92.52,,0.0879783
2023-02-20 20:00:00,24838.09,1703.27,315.3562,26.2392,2.686,20.83,2.602,0.4173,8.0,91.99,,0.0882743
2023-02-21 00:00:00,24928.69,1702.88,315.6178,26.0879,2.707,20.53,2.622,0.4242,7.97,91.59,,0.0880653
2023-02-21 04:00:00,24998.57,1703.6,316.4957,25.9887,2.683,20.73,2.59,0.4488,7.97,92.25,,0.0880178
2023-02-21 08:00:00,24573.1,1669.54,311.3993,25.0488,2.56,20.09,2.474,0.4736,7.73,88.5,,0.0861314
2023-02-21 12:00:00,24555.27,1672.64,312.6094,25.0742,2.551,20.6,2.502,0.4456,7.76,88.1,,0.0861573
2023-02-21 16:00:00,24602.53,1670.99,313.2746,25.2021,2.563,21.05,2.492,0.4384,7.69,87.95,,0.0862777
2023-02-21 20:00:00,24453.24,1659.74,311.4537,24.9738,2.566,20.96,2.517,0.433,7.64,87.64,,0.0853508
2023-02-22 00:00:00,24198.68,1649.33,308.6301,24.4866,2.516,21.38,2.456,0.4255,7.56,86.67,,0.0850218
2023-02-22 04:00:00,24061.36,1642.47,307.2493,23.8168,2.448,20.94,2.418,0.4214,7.48,85.79,,0.0843026
2023-02-22 08:00:00,24159.58,1644.43,308.1861,23.5878,2.458,20.28,2.406,0.4256,7.48,84.9,,0.0860002
2023-02-22 12:00:00,23720.63,1614.26,304.5999,23.6742,2.417,19.68,2.501,0.4119,7.34,82.68,,0.0829844
2023-02-22 16:00:00,23787.79,1616.14,307.8433,23.8013,2.459,20.01,2.695,0.4241,7.58,83.89,,0.0844888
2023-02-22 20:00:00,24181.73,1643.49,312.5363,24.1517,2.506,20.32,2.703,0.44,7.69,85.11,,0.0855058
2023-02-23 00:00:00,24434.65,1667.46,313.0998,24.4088,2.528,20.57,2.762,0.4575,7.88,86.15,,0.0858094
2023-02-23 04:00:00,24376.83,1666.69,312.8638,24.5247,2.544,20.56,2.805,0.4491,7.95,86.42,,0.0855115
2023-02-23 08:00:00,23779.25,1637.8,306.508,23.768,2.45,19.91,2.753,0.4322,7.85,85.01,,0.0841486
2023-02-23 12:00:00,23953.31,1655.96,309.0773,23.8046,2.5,19.84,2.905,0.4428,7.97,85.65,,0.0847881
2023-02-23 16:00:00,23970.32,1653.0,309.1662,24.0061,2.452,19.79,2.834,0.4362,7.9,84.95,,0.0844448
2023-02-23 20:00:00,23937.75,1650.45,308.4659,23.9391,2.463,19.71,2.877,0.4356,7.96,85.36,,0.0842026
2023-02-24 00:00:00,23952.4,1649.41,309.6145,23.7764,2.465,19.63,3.003,0.4405,8.02,85.85,,0.0842085
2023-02-24 04:00:00,23836.83,1652.1,310.6087,23.9498,2.465,19.6,3.146,0.4383,8.1,86.35,,0.0846422
2023-02-24 08:00:00,23887.56,1647.81,310.1458,23.7853,2.432,19.53,3.068,0.4601,7.88,85.55,,0.0843218
2023-02-24 12:00:00,23350.2,1603.33,303.8132,23.0584,2.344,18.83,3.073,0.4465,7.59,83.38,,0.0818501
2023-02-24 16:00:00,23182.71,1611.39,302.0351,23.0623,2.297,18.43,3.198,0.4589,7.67,81.25,,0.080918
2023-02-24 20:00:00,23183.13,1608.21,301.5145,23.0736,2.314,18.4,3.039,0.4738,7.44,81.67,,0.0808937
2023-02-25 00:00:00,23077.15,1598.34,301.2567,22.9714,2.296,18.18,2.912,0.4541,7.39,80.99,,0.0813701
2023-02-25 04:00:00,23115.51,1603.43,301.1099,22.9542,2.313,18.23,2.939,0.4407,7.39,80.87,,0.0815492
2023-02-25 08:00:00,22981.32,1600.09,300.4944,22.7963,2.308,18.19,2.903,0.4338,7.41,80.01,,0.0811776
2023-02-25 12:00:00,23005.14,1597.16,301.381,22.3439,2.267,18.08,2.773,0.4279,7.34,80.25,,0.0811006
2023-02-25 16:00:00,22980.99,1583.75,300.4798,21.9631,2.229,17.88,2.685,0.4105,7.32,78.25,,0.0800411
2023-02-25 20:00:00,23155.42,1595.14,302.4555,22.4778,2.291,17.98,2.762,0.428,7.39,79.99,,0.0808221
2023-02-26 00:00:00,23212.34,1602.99,303.6026,22.6762,2.314,18.08,2.896,0.4308,7.4,80.79,,0.0813143
2023-02-26 04:00:00,23155.53,1599.96,303.1954,22.8116,2.307,18.08,2.852,0.4289,7.43,80.79,,0.0811693
2023-02-26 08:00:00,23252.74,1604.25,303.4742,22.9064,2.325,18.19,2.889,0.4305,7.43,80.78,,0.081183
2023-02-26 12:00:00,23246.29,1605.21,304.1646,22.9873,2.336,18.15,2.872,0.4214,7.39,80.85,,0.0814518
2023-02-26 16:00:00,23499.79,1632.37,308.4686,23.4572,2.361,18.47,2.972,0.4341,7.48,82.02,,0.0821955
2023-02-26 20:00:00,23558.22,1641.63,308.8,23.4378,2.378,18.42,3.018,0.4343,7.47,82.25,,0.0821731
2023-02-27 00:00:00,23552.76,1640.68,308.2871,23.0784,2.366,18.3,2.969,0.4419,7.46,82.66,,0.0819485
2023-02-27 04:00:00,23417.42,1636.59,305.782,22.9699,2.331,18.13,2.921,0.4318,7.37,81.65,,0.0811569
2023-02-27 08:00:00,23421.92,1640.73,304.9564,22.8265,2.312,18.15,2.957,0.4358,7.3,81.45,,0.0810376
2023-02-27 12:00:00,23556.79,1644.08,305.0084,23.1016,2.386,18.33,2.987,0.438,7.38,82.06,,0.0812004
2023-02-27 16:00:00,23282.81,1622.16,303.0604,22.6537,2.308,17.9,2.88,0.4261,7.21,79.8,,0.0805487
2023-02-27 20:00:00,23490.18,1633.44,304.5002,22.7674,2.35,17.92,2.903,0.4374,7.26,80.36,,0.0813461
2023-02-28 00:00:00,23463.14,1632.79,305.1013,22.6691,2.337,17.79,2.875,0.4758,7.29,79.54,,0.0821352
2023-02-28 04:00:00,23235.7,1619.14,301.7501,22.14,2.254,17.38,2.798,0.4362,7.27,78.49,,0.0811369
2023-02-28 08:00:00,23391.7,1630.18,302.1697,22.2795,2.275,17.52,2.797,0.4384,7.31,78.94,,0.0816503
2023-02-28 12:00:00,23521.15,1641.25,304.2134,22.5826,2.291,17.53,2.793,0.4535,7.4,78.64,,0.0818776
2023-02-28 16:00:00,23264.73,1627.82,302.2008,22.4247,2.264,17.26,2.69,0.452,7.28,78.54,,0.0812543
2023-02-28 20:00:00,23140.1,1605.3,301.4815,22.0818,2.224,17.06,2.701,0.44,7.18,77.69,,0.0806838
2023-03-01 00:00:00,23444.33,1638.39,304.0,22.4155,2.302,17.5,2.758,0.4524,7.35,79.84,,0.0819664
2023-03-01 04:00:00,23708.02,1650.45,303.5157,22.6977,2.343,17.68,2.786,0.455,7.41,81.04,,0.0824396
2023-03-01 08:00:00,23733.47,1656.68,303.1815,22.6905,2.326,17.75,2.808,0.4722,7.47,82.22,,0.0821672
2023-03-01 12:00:00,23708.53,1658.71,303.3007,22.6306,2.308,17.75,2.785,0.4806,7.41,82.86,,0.0819708
2023-03-01 16:00:00,23352.49,1634.67,300.6567,22.1382,2.273,17.34,2.689,0.4682,7.34,81.13,,0.0811236
2023-03-01 20:00:00,23629.08,1664.92,302.5647,22.5147,2.324,17.75,2.77,0.4838,7.54,82.86,,0.0819622
2023-03-02 00:00:00,23493.22,1647.65,299.7302,22.0439,2.261,17.42,2.718,0.4615,7.39,81.52,,0.0810108
2023-03-02 04:00:00,23393.01,1643.92,299.0326,21.9232,2.241,17.28,2.701,0.4681,7.35,80.82,,0.0807709
2023-03-02 08:00:00,23415.55,1644.39,298.6051,22.0677,2.248,17.3,2.681,0.46,7.34,79.8,,0.0806137
2023-03-02 12:00:00,23362.65,1628.42,297.8534,21.8371,2.215,17.27,2.648,0.4585,7.24,79.14,,0.0803274
2023-03-02 16:00:00,23463.8,1648.26,300.3035,22.0909,2.245,17.42,2.727,0.4644,7.28,80.15,,0.0807998
2023-03-02 20:00:00,23468.02,1647.28,299.8583,21.9753,2.239,17.46,2.723,0.4663,7.23,79.96,,0.0804858
2023-03-03 00:00:00,22320.01,1565.19,290.0,20.86,2.082,16.17,2.511,0.4322,6.818,75.1,,0.07499
2023-03-03 04:00:00,22365.59,1568.06,291.0,21.05,2.104,16.38,2.549,0.4335,6.848,76.2,,0.07578
2023-03-03 08:00:00,22347.27,1564.9,289.4,21.16,2.128,16.53,2.545,0.4298,6.879,76.2,,0.07603
2023-03-03 12:00:00,22333.96,1566.26,288.9,21.22,2.109,16.45,2.595,0.4235,6.897,76.8,,0.07602
2023-03-03 16:00:00,22356.89,1565.69,289.6,21.4,2.1,16.53,2.552,0.4372,6.93,76.4,,0.07633
2023-03-03 20:00:00,22358.06,1569.11,290.4,21.39,2.094,16.66,2.54,0.4391,6.952,76.8,,0.07682
2023-03-04 00:00:00,22345.92,1570.9,290.1,21.33,2.096,16.75,2.53,0.4345,6.912,77.0,,0.07668
2023-03-04 04:00:00,22358.29,1568.72,290.4,21.19,2.079,16.75,2.51,0.4312,6.916,77.0,,0.07647
2023-03-04 08:00:00,22348.24,1569.33,290.8,21.16,2.088,16.73,2.441,0.4221,6.96,76.7,,0.07629
2023-03-04 12:00:00,22317.86,1562.17,290.1,20.96,2.077,16.52,2.432,0.4298,6.929,75.7,,0.07576
2023-03-04 16:00:00,22247.68,1559.48,288.8,20.68,2.033,16.24,2.398,0.4284,6.83,75.1,,0.07485
2023-03-04 20:00:00,22346.68,1566.84,289.6,20.98,2.042,16.13,2.363,0.4292,6.85,75.3,,0.07465
2023-03-05 00:00:00,22382.02,1567.62,290.5,21.3,2.098,16.36,2.398,0.438,6.939,76.9,,0.07546
2023-03-05 04:00:00,22375.33,1568.75,290.3,21.31,2.083,16.33,2.385,0.4277,6.921,76.9,,0.07533
2023-03-05 08:00:00,22387.74,1568.84,291.2,21.26,2.065,16.27,2.423,0.4287,6.96,77.0,,0.07538
2023-03-05 12:00:00,22438.29,1569.32,290.9,21.29,2.071,16.38,2.456,0.4354,6.972,76.4,,0.07538
2023-03-05 16:00:00,22405.65,1566.28,289.3,21.08,2.062,16.31,2.45,0.4327,6.959,75.9,,0.0751
2023-03-05 20:00:00,22430.68,1564.63,288.6,20.99,2.026,16.18,2.427,0.432,6.914,74.8,,0.07466
2023-03-06 00:00:00,22385.34,1562.35,286.9,20.92,2.014,16.03,2.42,0.4228,6.847,75.0,,0.07397
2023-03-06 04:00:00,22389.91,1561.17,285.1,20.8,1.999,16.09,2.441,0.427,6.886,75.5,,0.07394
2023-03-06 08:00:00,22380.31,1563.39,284.2,20.7,2.019,16.15,2.449,0.4206,6.906,75.7,,0.07364
2023-03-06 12:00:00,22554.56,1578.05,287.9,21.04,2.075,16.52,2.562,0.4253,6.958,77.2,,0.0748
2023-03-06 16:00:00,22394.89,1566.16,287.5,20.75,2.046,16.38,2.519,0.4172,6.886,77.3,,0.07448
2023-03-06 20:00:00,22407.44,1565.64,287.9,20.63,2.062,16.54,2.511,0.4203,6.863,76.7,,0.07471
2023-03-07 00:00:00,22456.97,1575.42,288.2,20.78,2.064,16.53,2.549,0.4227,6.942,77.5,,0.07542
2023-03-07 04:00:00,22419.61,1571.45,287.0,20.69,2.036,16.49,2.525,0.417,6.931,77.6,,0.07496
2023-03-07 08:00:00,22346.5,1562.92,285.8,20.33,1.996,16.18,2.444,0.4056,6.812,75.9,,0.07391
2023-03-07 12:00:00,22322.62,1560.57,287.5,20.43,2.01,16.21,2.438,0.4036,6.852,75.2,,0.07401
2023-03-07 16:00:00,22128.48,1551.28,287.3,20.01,1.95,16.04,2.363,0.3974,6.71,74.7,,0.07365
2023-03-07 20:00:00,22198.59,1561.23,289.2,20.24,2.003,16.18,2.401,0.4002,6.887,75.2,,0.07407
2023-03-08 00:00:00,22152.91,1561.87,289.6,19.98,1.998,16.14,2.374,0.3896,6.863,74.9,,0.07353
2023-03-08 04:00:00,21976.36,1551.05,285.6,19.19,1.919,15.89,2.27,0.3816,6.777,74.2,,0.07273
2023-03-08 08:00:00,22075.02,1557.12,287.9,19.33,1.931,16.0,2.283,0.384,6.806,74.1,,0.07371
2023-03-08 12:00:00,22140.93,1560.54,292.7,19.25,1.912,15.89,2.282,0.3722,6.709,73.8,,0.07359
2023-03-08 16:00:00,21998.87,1552.79,289.7,18.68,1.889,15.48,2.279,0.3526,6.648,73.0,,0.07256
2023-03-08 20:00:00,21703.4,1532.36,286.6,18.39,1.85,15.12,2.238,0.3471,6.587,71.8,,0.07097
2023-03-09 00:00:00,21769.65,1541.92,289.7,18.6,1.88,15.35,2.277,0.3506,6.593,73.3,,0.07191
2023-03-09 04:00:00,21688.3,1536.75,289.9,18.5,1.85,15.27,2.227,0.3413,6.63,73.5,,0.07136
2023-03-09 08:00:00,21671.42,1534.12,289.2,18.53,1.854,15.44,2.303,0.3546,6.612,73.0,,0.07177
2023-03-09 12:00:00,21647.78,1533.92,289.4,18.36,1.912,15.48,2.315,0.3587,6.621,72.9,,0.07179
2023-03-09 16:00:00,20856.77,1488.27,279.3,17.69,1.805,14.82,2.285,0.3434,6.27,70.23,,0.06841
2023-03-09 20:00:00,20368.79,1437.68,277.1,17.31,1.782,14.41,2.204,0.3202,6.156,68.9,,0.066
2023-03-10 00:00:00,20049.99,1426.81,274.2,17.14,1.774,14.5,2.181,0.321,6.164,67.4,,0.06597
2023-03-10 04:00:00,19956.36,1412.03,273.0,16.98,1.8,14.41,2.121,0.32,6.195,67.0,,0.06555
2023-03-10 08:00:00,19759.23,1384.83,267.5,16.71,1.727,14.39,2.019,0.3085,6.06,66.0,,0.06409
2023-03-10 12:00:00,20006.3,1416.75,274.5,17.66,1.773,14.79,2.056,0.3205,6.212,67.8,,0.06497
2023-03-10 16:00:00,20023.49,1423.48,276.8,17.79,1.782,14.78,2.077,0.3335,6.221,67.9,,0.06557
2023-03-10 20:00:00,20153.97,1426.85,277.2,18.2,1.797,14.79,2.15,0.333,6.206,68.6,,0.06572
2023-03-11 00:00:00,20390.38,1458.47,279.0,18.23,1.826,14.7,2.116,0.3312,6.231,68.8,,0.06654
2023-03-11 04:00:00,19848.75,1419.11,272.3,17.07,1.75,14.15,1.904,0.3054,5.992,65.2,,0.06403
2023-03-11 08:00:00,20084.49,1427.5,274.5,17.34,1.733,14.18,1.851,0.3112,6.005,64.9,,0.06464
2023-03-11 12:00:00,20065.0,1428.29,272.4,17.14,1.706,14.02,1.815,0.3032,5.963,64.01,,0.06382
2023-03-11 16:00:00,20225.61,1449.58,272.6,17.94,1.733,14.24,1.838,0.3113,6.096,65.4,,0.0652
2023-03-11 20:00:00,20463.9,1472.44,275.9,18.09,1.795,14.55,1.883,0.3161,6.166,67.0,,0.06604
2023-03-12 00:00:00,20378.51,1467.03,276.5,17.94,1.782,14.45,1.875,0.3115,6.17,66.8,,0.06592
2023-03-12 04:00:00,20345.11,1459.25,275.7,17.84,1.803,14.22,1.866,0.3107,6.13,66.5,,0.0656
2023-03-12 08:00:00,20453.49,1465.44,276.1,18.13,1.807,14.5,1.861,0.3176,6.148,67.0,,0.06603
2023-03-12 12:00:00,20359.26,1456.12,273.7,17.84,1.781,14.26,1.866,0.3118,6.093,65.8,,0.06533
2023-03-12 16:00:00,20766.35,1511.7,277.7,18.37,1.834,14.72,1.961,0.3198,6.251,68.5,,0.06697
2023-03-12 20:00:00,21995.39,1580.24,287.7,20.12,1.936,16.16,2.346,0.382,6.553,72.6,,0.07046
2023-03-13 00:00:00,22236.49,1588.41,286.7,19.51,1.959,16.03,2.342,0.3761,6.585,72.9,,0.06994
2023-03-13 04:00:00,22456.8,1607.08,304.7,19.75,1.978,16.0,2.39,0.3765,6.652,73.4,,0.07044
2023-03-13 08:00:00,22108.26,1581.13,297.0,19.24,1.917,15.72,2.31,0.3655,6.472,71.5,,0.0686
2023-03-13 12:00:00,23976.1,1664.15,309.1,20.69,2.002,16.48,2.562,0.3855,6.738,75.7,,0.07217
2023-03-13 16:00:00,24277.78,1677.19,306.2,20.49,2.016,16.38,2.592,0.3864,6.732,76.6,,0.07271
2023-03-13 20:00:00,24108.06,1673.99,308.0,20.39,2.034,16.45,2.612,0.3893,6.754,75.9,,0.07266
2023-03-14 00:00:00,24369.89,1677.76,306.0,20.4,2.03,16.43,2.607,0.3907,6.759,75.9,,0.0727
